protocol_type,service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
1,37,5,0,0,0,43,31,12,6,7,63,43,0,0,0
1,62,5,0,0,0,43,31,1,7,1,63,43,0,0,0
2,40,9,151,24,0,0,0,75,0,1,0,0,0,0,1
1,45,1,0,0,0,0,0,1,7,0,0,0,97,61,0
1,50,9,592,811,1,0,0,75,0,49,50,32,0,0,1
1,10,5,0,0,0,43,31,35,27,2,63,43,0,0,0
1,22,9,267,383,1,0,0,75,0,100,0,0,0,0,1
1,22,9,455,377,1,0,0,75,0,100,1,1,0,0,1
1,19,9,521,0,1,0,0,75,0,91,0,0,0,0,0
0,14,9,17,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,351,248,1,0,0,75,0,89,0,0,0,0,1
1,25,5,0,0,0,43,31,1,5,1,63,43,0,0,0
1,43,9,488,152,1,0,0,75,0,2,0,0,1,0,1
1,19,9,479,0,1,0,0,75,0,25,54,39,0,0,1
1,22,9,404,1113,1,0,0,75,0,100,0,0,0,0,1
1,22,9,382,681,1,0,0,75,0,100,0,0,0,0,1
2,40,9,149,0,0,0,0,25,47,1,0,0,0,0,1
1,17,5,0,0,0,43,31,28,6,23,63,43,0,0,0
1,61,5,0,0,0,43,31,1,6,1,63,43,0,0,0
1,6,5,0,0,0,43,31,1,6,1,63,43,0,0,0
1,17,2,0,0,0,0,0,3,7,3,0,0,97,61,0
1,22,9,446,20,1,0,0,75,0,100,0,1,0,0,1
1,22,9,308,1135,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,22,9,301,854,1,0,0,75,0,100,0,0,2,2,1
1,22,9,421,755,1,0,0,75,0,100,0,0,0,0,1
1,45,10,0,0,0,43,31,75,0,3,48,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,509,140,0,0,0,75,0,100,0,0,0,0,1
1,22,9,290,483,1,0,0,75,0,100,0,0,0,0,1
1,22,9,468,203,1,0,0,75,0,100,0,0,0,0,1
2,40,9,149,24,0,0,0,33,45,0,0,0,0,0,1
1,22,9,322,548,1,0,1,75,0,100,0,0,0,0,1
1,22,9,167,1278,1,0,0,75,0,100,0,1,0,0,1
1,19,9,508,0,1,0,0,75,0,40,0,0,2,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,6,6,0
1,33,5,0,0,0,43,31,18,5,7,63,43,0,0,0
1,7,1,0,0,0,0,0,6,6,6,0,0,97,61,0
1,21,1,0,0,0,0,0,5,6,5,0,0,97,61,0
1,58,2,0,0,0,0,0,9,6,5,0,0,97,61,0
1,19,9,58,0,1,0,30,75,0,20,0,0,0,0,1
1,26,5,0,0,0,43,31,14,5,8,63,43,0,0,0
1,22,9,328,279,1,0,0,75,0,100,0,0,0,0,1
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
2,40,9,149,24,0,0,0,47,38,1,0,0,0,0,1
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,50,9,320,718,1,0,0,75,0,85,1,1,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,19,9,588,0,1,0,0,75,0,89,0,0,0,0,1
1,45,5,0,0,0,43,31,17,12,4,63,43,0,0,0
1,19,9,593,0,0,0,0,75,0,19,0,0,0,0,1
1,22,9,245,799,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,16,5,6,63,43,0,0,0
1,60,5,0,0,0,43,31,7,6,4,63,43,0,0,0
2,11,9,505,175,0,0,0,72,4,93,0,0,0,0,1
1,56,5,0,0,0,40,31,45,8,4,63,43,0,0,0
1,45,1,0,0,0,3,0,0,52,0,3,0,94,61,0
1,3,9,2,817,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,40,9,151,24,0,0,0,75,0,0,0,0,0,0,1
1,22,9,485,361,1,0,0,75,0,100,0,0,0,0,1
1,22,9,424,633,1,0,0,75,0,100,0,0,0,0,1
1,27,5,0,0,0,43,31,18,4,10,63,43,0,0,0
1,4,5,0,0,0,43,31,1,7,1,63,43,0,0,0
1,60,2,0,0,0,0,0,6,6,3,0,0,97,61,0
1,49,9,619,1,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,14,6,15,63,43,0,0,0
1,20,1,0,0,0,0,0,7,6,8,0,0,97,61,0
1,55,5,0,0,0,43,31,3,7,3,63,43,0,0,0
1,32,5,0,0,0,43,31,15,8,4,63,43,0,0,0
1,45,5,0,0,0,43,31,4,6,4,63,43,0,0,0
0,59,9,222,0,0,0,0,57,45,36,0,0,0,0,1
1,45,5,0,0,0,43,31,12,6,3,63,43,0,0,0
1,22,9,321,828,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,6,5,7,63,43,0,0,0
1,19,9,541,0,1,0,0,75,0,28,0,0,0,0,1
1,56,5,0,0,0,43,31,27,5,28,63,43,0,0,0
1,22,9,368,111,1,0,0,75,0,100,0,1,0,0,1
1,22,9,293,676,1,0,0,75,0,100,0,0,0,0,1
1,47,1,0,0,0,0,0,4,6,4,0,0,97,61,0
1,22,9,289,1283,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,4,6,2,0,0,97,61,0
2,45,9,276,0,0,0,0,75,0,84,0,0,0,0,0
2,11,9,502,1074,0,0,0,75,0,78,0,0,0,0,1
1,22,9,277,753,1,0,0,75,0,100,0,0,0,0,1
1,22,9,289,255,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,40,0,0,0,0,0
1,45,5,0,0,0,43,31,6,5,2,63,43,0,0,0
1,45,5,0,0,0,43,31,20,6,1,63,43,0,0,0
1,45,5,0,0,0,43,31,2,6,6,63,43,0,0,0
1,56,9,20,294,1,0,0,75,0,8,0,0,0,0,1
1,60,5,0,0,0,43,31,1,6,2,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,16,5,0,0,0,43,31,17,5,10,63,43,0,0,0
1,45,5,0,0,0,43,31,29,5,9,63,43,0,0,0
1,40,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,30,2,0,0,0,0,0,7,6,4,0,0,97,61,0
1,22,9,285,126,1,0,0,75,0,100,0,0,0,0,1
1,58,5,0,0,0,43,31,15,6,7,63,43,0,0,0
1,22,9,228,806,1,0,0,75,0,100,0,1,0,2,1
1,22,9,439,1251,1,0,0,75,0,100,0,0,0,0,1
1,22,9,476,952,1,0,0,75,0,100,0,0,0,0,1
1,32,5,0,0,0,43,31,22,8,7,63,43,0,0,0
2,11,9,507,1224,0,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,76,0,0,2,0,0
1,22,9,279,392,1,0,0,75,0,100,0,0,0,0,1
1,22,9,243,1026,1,0,0,75,0,100,0,0,0,0,1
2,40,9,149,24,0,0,0,75,0,0,0,0,0,0,1
1,19,9,506,0,0,0,0,75,0,25,0,0,0,0,1
1,22,9,272,1238,1,0,0,75,0,100,1,0,0,0,1
1,58,5,0,0,0,43,31,2,6,2,63,43,0,0,0
2,11,9,502,152,0,0,0,75,0,93,0,0,0,0,1
1,12,2,0,0,0,0,0,3,7,2,0,0,97,61,0
1,50,9,36,707,1,0,0,75,0,49,0,0,0,0,1
1,50,9,564,814,1,0,0,75,0,15,48,0,0,0,1
1,22,9,420,1168,1,0,0,75,0,100,0,0,0,0,1
2,11,9,505,1093,0,0,0,75,0,87,0,0,0,0,1
1,28,5,0,0,0,43,31,13,6,7,63,43,0,0,0
1,22,9,304,703,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,11,6,5,63,43,0,0,0
1,19,5,0,0,0,43,31,7,5,2,63,43,0,0,0
1,42,5,0,0,0,43,31,4,7,4,63,43,0,0,0
1,22,5,0,0,0,25,17,75,0,100,32,1,0,0,1
0,14,9,17,0,0,0,0,75,0,40,0,0,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
0,13,9,397,0,0,0,0,25,38,11,0,0,0,0,1
1,56,5,0,0,0,43,31,2,6,7,63,43,0,0,0
1,2,1,0,0,0,0,0,12,6,3,0,0,97,61,0
1,50,9,194,788,1,0,0,75,0,53,0,0,1,0,1
1,45,5,0,0,0,43,31,5,7,2,63,43,0,0,0
1,17,5,0,0,0,43,31,3,6,6,63,43,0,0,0
1,19,9,167,0,1,0,0,75,0,46,0,0,0,0,1
1,50,9,125,702,1,0,0,75,0,49,0,0,0,0,1
1,20,1,0,0,0,0,0,6,7,7,0,0,97,61,0
1,22,9,272,30,1,0,0,75,0,100,0,0,0,0,1
1,19,9,322,0,1,0,0,75,0,87,0,0,0,0,1
1,45,1,0,0,0,0,0,75,0,0,0,0,24,61,0
1,22,9,257,684,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,100,0,0,0,0,0
1,4,5,0,0,0,43,31,6,6,7,63,43,0,0,0
1,45,5,0,0,0,43,31,8,6,4,63,43,0,0,0
1,45,5,0,0,0,43,31,8,7,5,63,43,0,0,0
1,22,9,492,384,1,0,0,75,0,100,0,0,0,0,1
1,22,9,442,916,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,2,7,2,63,43,0,0,0
1,18,9,83,524,1,0,0,75,0,49,0,0,1,0,0
1,22,9,326,86,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,6,0,0,52,0,5,0,78,61,0
1,45,5,0,0,0,43,31,7,6,3,63,43,0,0,0
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
2,45,9,23,244,0,0,0,75,0,12,0,0,0,0,1
1,45,5,0,0,0,43,31,5,7,4,63,43,0,0,0
1,22,9,340,137,1,4,3,75,0,100,0,0,0,0,1
1,56,9,546,1201,1,0,0,75,0,2,0,0,0,0,0
1,45,1,0,0,0,0,0,2,7,2,0,0,97,61,0
1,50,2,0,0,0,0,0,75,0,65,0,0,1,2,1
2,11,9,505,878,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,8,7,11,63,43,0,0,0
1,45,1,0,0,0,0,0,75,0,3,0,0,84,61,0
2,40,9,522,834,0,0,0,75,0,100,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,5,5,0
1,22,6,309,640,1,43,31,75,0,100,63,0,0,0,1
1,17,5,0,0,0,43,31,2,7,2,63,43,0,0,0
1,22,9,441,777,1,0,0,75,0,100,0,0,0,0,1
1,24,5,0,0,0,43,31,5,5,5,63,43,0,0,0
1,61,5,0,0,0,43,31,7,6,7,63,43,0,0,0
1,54,5,0,0,0,43,31,6,6,6,63,43,0,0,0
1,19,9,14,0,0,0,0,75,0,20,0,0,5,0,1
1,5,5,0,0,0,43,31,9,6,4,63,43,0,0,0
1,22,9,308,947,1,0,0,75,0,100,0,0,0,0,1
1,56,2,98,358,0,0,0,75,0,100,8,8,90,55,0
1,22,9,255,712,1,0,0,75,0,100,0,0,0,0,1
2,40,9,149,24,0,0,0,75,0,1,0,0,0,0,1
1,22,9,379,1009,1,0,0,75,0,100,0,0,0,0,1
1,22,9,301,698,1,0,0,75,0,100,0,0,0,0,1
1,18,9,21,478,1,0,0,75,0,9,13,0,0,0,0
1,29,1,0,0,0,0,0,75,0,1,0,0,89,61,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,502,161,0,0,0,75,0,99,0,0,0,0,1
1,50,9,679,778,1,0,0,75,0,89,0,0,0,0,1
1,22,9,347,1205,1,0,0,75,0,100,0,0,0,0,1
1,56,5,0,0,0,43,31,35,6,4,63,43,0,0,0
1,2,5,0,0,0,43,31,1,6,2,63,43,0,0,0
1,22,9,401,934,1,0,0,75,0,100,0,0,0,0,1
1,22,9,486,739,1,0,0,75,0,100,1,0,0,0,1
2,11,9,509,175,0,0,0,75,0,100,0,0,0,0,1
1,50,9,241,849,1,0,0,75,0,68,0,0,0,0,1
2,11,9,509,897,0,0,0,75,0,100,0,0,0,0,1
2,45,9,3,0,0,0,0,75,0,12,0,0,0,0,0
2,45,9,1,0,0,0,0,63,3,61,0,0,0,0,0
2,11,9,501,862,0,0,0,75,0,100,0,0,0,0,1
1,22,9,400,582,1,0,0,75,0,94,0,0,0,0,1
1,22,9,432,1264,1,0,0,75,0,100,0,0,0,0,1
1,22,9,249,1149,1,0,0,75,0,100,0,0,0,0,1
1,22,9,277,1002,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,4,8,4,0,0,97,61,0
1,22,1,0,0,0,0,0,75,0,32,5,0,31,61,1
1,50,9,59,716,1,0,0,75,0,53,0,0,0,0,1
1,45,5,0,0,0,43,31,7,6,5,63,43,0,0,0
1,18,9,97,527,1,0,0,75,0,22,0,0,0,0,0
1,22,9,403,863,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,9,7,7,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,181,785,1,0,0,75,0,81,0,0,0,0,1
1,63,1,0,0,0,0,0,6,7,5,0,0,97,61,0
1,45,1,0,0,0,0,0,47,52,0,0,0,35,61,0
1,19,9,520,0,1,0,12,75,0,100,0,2,0,0,0
1,22,9,458,185,1,0,0,75,0,100,0,0,0,0,1
1,22,9,244,210,1,0,0,75,0,100,0,0,0,0,1
1,22,9,236,1221,1,0,0,75,0,100,1,0,0,0,1
0,14,9,17,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,5,6,6,63,43,0,0,0
1,22,9,191,148,1,0,0,75,0,100,0,0,0,1,1
1,22,9,403,382,1,0,0,75,0,100,0,0,0,0,1
1,22,9,474,628,1,0,0,75,0,100,0,0,0,0,1
1,9,5,0,0,0,43,31,6,7,4,63,43,0,0,0
1,3,9,2,798,1,0,0,75,0,5,0,0,0,0,1
2,11,9,507,1160,0,0,0,75,0,96,0,0,0,0,1
1,22,9,257,1057,1,0,0,75,0,100,0,0,0,0,1
2,11,9,507,1195,0,0,0,75,0,98,0,0,0,0,1
1,45,1,0,0,0,6,0,0,52,0,8,0,87,61,0
1,45,5,0,0,0,43,31,0,6,2,63,43,0,0,0
1,45,5,0,0,0,41,31,2,7,3,63,43,0,0,0
1,22,9,293,53,1,0,0,75,0,100,0,0,0,0,1
2,45,9,23,231,0,0,0,75,0,82,0,0,0,0,1
1,40,1,0,0,0,16,0,0,52,0,20,0,78,61,0
1,22,9,328,568,1,0,0,75,0,100,0,0,0,0,1
1,22,9,424,863,1,0,0,75,0,100,0,0,0,0,1
1,22,9,438,1156,1,0,0,75,0,100,0,0,0,0,1
1,22,9,402,641,1,0,0,75,0,100,0,0,0,0,1
1,50,9,624,605,1,0,0,75,0,73,0,0,0,0,1
1,45,5,0,0,0,43,31,6,5,6,63,43,0,0,0
1,54,5,0,0,0,43,31,9,6,9,63,43,0,0,0
1,10,1,0,0,0,0,0,7,5,7,0,0,97,61,0
1,19,9,658,0,1,0,0,75,0,37,0,0,2,0,1
1,22,9,432,387,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,358,909,1,0,0,75,0,3,0,0,0,0,1
1,22,9,244,168,1,0,0,75,0,100,0,0,0,0,1
1,22,9,374,620,1,0,0,75,0,100,0,0,0,0,1
1,61,1,0,0,0,0,0,3,7,3,0,0,97,61,0
1,19,9,550,0,1,0,0,75,0,28,0,0,1,0,1
1,50,9,359,712,1,0,0,75,0,34,1,2,0,0,1
1,20,5,0,0,0,43,31,6,7,5,63,43,0,0,0
1,19,5,0,0,0,43,31,0,7,0,63,43,0,0,0
1,22,9,305,1022,1,0,0,75,0,100,0,0,2,0,1
1,45,5,0,0,0,43,31,9,6,4,63,43,0,0,0
1,22,9,415,582,1,0,0,75,0,94,0,0,0,0,1
0,13,9,397,0,0,0,0,8,25,1,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,8,317,1178,1,25,16,75,0,100,32,1,0,0,1
1,45,1,0,0,0,0,0,75,0,0,0,0,71,61,0
1,22,9,405,1164,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,58,18,5,63,43,0,0,0
1,3,5,0,0,0,43,31,3,7,2,63,43,0,0,0
1,22,9,407,434,1,0,0,75,0,100,0,0,0,0,1
1,22,9,431,1166,1,0,0,75,0,100,0,0,0,0,1
1,22,9,433,704,1,0,0,75,0,100,0,0,0,0,1
1,22,9,279,15,1,0,0,75,0,100,0,0,0,0,1
1,25,5,0,0,0,43,31,6,7,7,63,43,0,0,0
1,26,5,0,0,0,43,31,2,5,1,63,43,0,0,0
1,58,9,0,834,0,0,0,75,0,100,0,0,0,0,1
1,60,2,0,0,0,0,0,7,7,3,0,0,97,61,0
1,20,5,0,0,0,43,31,7,6,8,63,43,0,0,0
1,21,5,0,0,0,43,31,7,5,7,63,43,0,0,0
1,19,9,508,0,0,0,0,75,0,44,0,0,0,0,1
1,45,5,0,0,0,43,31,2,8,6,63,43,0,0,0
1,19,9,167,0,0,0,0,75,0,82,0,0,0,0,1
1,40,1,0,0,0,16,0,0,52,0,5,0,92,61,0
1,4,5,0,0,0,43,31,8,7,5,63,43,0,0,0
1,22,9,439,1077,1,0,0,75,0,100,0,0,0,0,1
1,58,5,0,0,0,43,31,3,6,3,63,43,0,0,0
1,45,5,0,0,0,43,31,9,7,5,63,43,0,0,0
1,45,5,0,0,0,43,31,9,6,1,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,416,1051,1,0,0,75,0,100,0,0,0,0,1
1,18,9,82,726,1,0,0,75,0,27,0,0,0,0,1
1,25,5,0,0,0,43,31,4,6,4,63,43,0,0,0
1,17,5,0,0,0,43,31,30,33,25,63,43,0,0,0
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,3,5,10,60,43,0,0,0
1,22,9,226,1162,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,3,6,5,63,43,0,0,0
1,55,3,0,0,0,29,21,1,35,1,35,22,31,28,0
1,19,9,535,0,1,0,0,47,52,31,1,0,0,0,1
1,62,5,0,0,0,43,31,8,4,9,63,43,0,0,0
2,11,9,498,1099,0,0,0,75,0,78,0,0,0,0,1
2,11,9,507,196,0,0,0,75,0,100,0,0,0,0,1
1,22,9,362,922,1,0,0,75,0,100,0,0,0,0,1
2,11,9,509,1190,0,0,0,74,1,95,0,0,0,0,1
1,45,3,0,0,0,32,24,2,31,1,27,27,14,20,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,509,221,0,0,0,74,3,66,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,27,1
1,18,9,89,526,1,0,0,75,0,18,0,0,1,0,0
1,22,9,256,115,1,0,0,75,0,100,0,0,0,0,1
1,22,9,228,922,1,0,0,75,0,100,0,0,0,0,1
1,22,9,440,261,1,0,0,75,0,100,0,0,0,0,1
1,61,5,0,0,0,43,31,4,6,4,63,43,0,0,0
1,50,9,10,713,1,0,0,75,0,31,0,0,0,0,1
1,19,9,322,0,1,0,0,75,0,24,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,19,1,0,0,0,0,0,4,6,4,0,0,97,61,0
2,11,9,603,878,0,0,0,75,0,65,0,0,0,0,1
2,11,9,502,140,0,0,0,75,0,100,0,0,0,0,1
1,22,9,381,1017,1,0,0,75,0,100,0,0,1,0,1
1,45,5,0,0,0,43,31,11,7,50,63,43,0,0,0
1,2,5,0,0,0,43,31,7,6,2,63,43,0,0,0
2,11,9,507,888,0,0,0,75,0,100,0,0,0,0,1
1,22,9,247,401,1,0,0,75,0,100,0,0,0,0,1
1,22,9,309,638,1,0,0,75,0,100,0,0,0,0,1
1,22,9,286,1155,1,0,0,75,0,100,0,0,0,0,1
2,11,9,198,862,0,0,0,75,0,88,0,0,0,0,1
2,11,9,505,1117,0,0,0,75,0,100,0,0,0,0,1
2,11,9,502,182,0,0,0,75,0,100,0,0,0,0,1
2,11,9,505,56,0,0,0,74,1,100,0,0,0,0,1
1,50,9,103,705,1,0,0,75,0,59,0,0,0,0,1
1,22,9,286,272,1,0,0,75,0,100,0,0,0,0,1
1,22,9,424,479,1,0,0,75,0,100,1,1,0,0,1
1,22,9,309,79,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,24,7,1,63,43,0,0,0
1,56,5,0,0,0,43,31,3,6,3,63,43,0,0,0
1,22,9,232,173,1,0,0,75,0,100,0,0,0,0,1
1,50,9,197,701,1,0,0,75,0,64,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,5,0,0,0,43,31,42,27,28,63,43,0,0,0
0,59,9,222,0,0,0,0,62,29,11,0,0,0,0,1
2,11,9,509,84,0,0,0,75,0,92,0,0,2,0,1
1,45,5,0,0,0,43,31,13,5,5,63,43,0,0,0
1,19,9,579,0,1,0,0,75,0,33,0,0,0,0,1
1,63,5,0,0,0,43,31,1,6,6,63,43,0,0,0
1,17,5,0,0,0,43,31,1,8,0,63,43,0,0,0
0,14,9,17,0,0,0,0,75,0,45,0,0,0,0,0
1,45,4,0,0,0,0,0,1,40,1,0,0,97,61,0
1,22,9,529,1196,1,0,0,75,0,100,0,0,1,1,0
1,22,9,419,797,1,0,0,75,0,100,0,0,0,0,1
1,22,9,390,511,1,0,0,75,0,100,1,0,0,0,1
1,23,1,0,0,0,0,0,7,8,2,0,0,97,61,0
1,33,5,0,0,0,43,31,18,6,5,63,43,0,0,0
1,50,9,238,719,1,0,0,75,0,96,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,460,0,0,0,0,75,0,9,1,0,0,0,1
1,8,5,0,0,0,43,31,9,5,9,63,43,0,0,0
0,59,9,603,0,0,0,0,14,10,3,0,0,0,0,1
1,17,9,570,193,0,0,0,75,0,3,0,0,0,0,1
1,22,9,284,874,1,0,0,75,0,100,0,0,0,0,1
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,330,592,1,0,0,75,0,97,0,0,0,0,1
1,45,5,0,0,0,43,31,16,6,0,63,43,0,0,0
2,11,9,649,0,0,0,0,75,0,100,0,0,0,0,1
0,13,9,551,0,0,0,0,75,0,100,0,0,0,0,1
2,11,9,505,152,0,0,0,75,0,87,0,0,9,0,1
1,22,9,305,339,1,0,0,75,0,100,0,0,0,0,1
1,22,9,309,972,1,0,0,75,0,100,0,0,0,0,1
1,22,9,304,964,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,9,6,7,0,0,97,61,0
1,10,5,0,0,0,43,31,9,5,9,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,450,613,1,0,0,75,0,95,0,0,0,0,1
1,45,5,0,0,0,43,31,13,6,8,63,43,0,0,0
1,17,9,0,0,0,0,0,75,0,2,0,0,90,0,0
2,11,9,509,136,0,0,0,75,0,99,0,0,0,0,1
1,22,9,296,333,1,0,0,75,0,100,0,0,0,0,1
1,22,9,229,553,1,0,0,75,0,100,0,0,0,0,1
1,6,5,0,0,0,43,31,0,6,2,63,43,0,0,0
1,60,2,0,0,0,0,0,15,6,6,0,0,97,61,0
1,56,5,0,0,0,43,31,18,9,24,63,43,0,0,0
1,32,5,0,0,0,43,31,7,6,5,63,43,0,0,0
1,19,5,0,0,0,43,31,11,7,5,63,43,0,0,0
1,19,9,535,0,0,0,0,75,0,25,0,0,0,0,1
1,45,5,0,0,0,43,31,6,7,5,63,43,0,0,0
2,11,9,505,136,0,0,0,74,3,93,0,0,0,0,1
1,56,5,0,0,0,43,31,6,5,5,63,43,0,0,0
1,22,9,233,685,1,0,0,75,0,100,0,0,0,0,1
1,22,9,328,556,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,10,5,1,63,43,0,0,0
2,11,9,505,1233,0,0,0,75,0,98,0,0,0,0,1
1,22,9,294,1053,1,0,0,75,0,100,0,0,54,32,1
1,38,5,0,0,0,43,31,10,6,10,63,43,0,0,0
1,45,5,0,0,0,43,31,1,8,6,63,43,0,0,0
1,22,9,402,894,1,0,0,75,0,100,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,1,1,0
1,22,9,262,740,1,0,0,75,0,100,0,0,0,0,1
1,22,9,379,25,1,0,0,75,0,100,0,0,0,0,1
1,22,9,412,1166,1,0,0,75,0,100,0,0,0,0,1
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,257,256,1,0,0,75,0,100,0,0,0,0,1
2,11,9,502,869,0,0,0,75,0,100,0,0,0,0,1
1,22,9,302,468,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,10,5,0,63,43,0,0,0
1,19,9,652,0,0,0,0,75,0,46,0,0,0,0,1
1,45,5,0,0,0,43,31,2,7,2,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,32,5,0,0,0,43,31,28,14,4,63,43,0,0,0
1,18,9,301,1153,1,0,0,75,0,19,5,12,1,0,1
1,22,9,431,866,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,10,6,4,0,0,97,61,0
1,45,5,0,0,0,43,31,7,5,6,63,43,0,0,0
1,36,5,0,0,0,43,31,7,6,8,63,43,0,0,0
1,22,9,344,618,1,0,0,75,0,98,0,0,0,0,1
2,40,9,149,24,0,0,0,47,38,1,0,0,0,0,1
1,45,5,0,0,0,43,31,15,6,13,63,43,0,0,0
1,50,9,659,710,1,0,0,75,0,100,0,0,0,0,1
1,22,9,310,808,1,0,0,75,0,100,0,0,0,0,1
2,45,9,373,0,0,0,0,73,4,20,0,0,58,0,0
1,22,5,0,0,0,43,31,1,7,1,63,43,0,0,0
1,63,5,0,0,0,43,31,2,7,1,63,43,0,0,0
0,59,9,603,0,0,0,0,21,7,3,0,0,0,0,1
1,2,1,0,0,0,0,0,5,6,5,0,0,97,61,0
1,45,5,0,0,0,43,31,1,7,6,63,43,0,0,0
1,22,9,455,474,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,39,22,4,63,43,0,0,0
1,19,5,0,0,0,43,31,7,14,16,63,43,0,0,0
1,45,4,0,0,0,0,0,75,0,1,0,0,7,61,0
2,40,9,1,0,0,0,0,5,41,0,0,0,16,0,0
1,17,9,658,244,0,0,0,75,0,3,1,16,5,0,1
1,22,9,204,876,1,0,0,75,0,100,0,0,2,1,1
1,45,1,0,0,0,0,0,3,8,1,0,0,97,61,0
1,2,1,0,0,0,0,0,1,7,1,0,0,97,61,0
0,14,9,154,0,0,0,0,75,0,80,20,0,0,0,0
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,62,1,0,0,0,0,0,1,7,1,0,0,97,61,0
1,17,9,545,581,0,0,0,75,0,1,0,0,81,0,1
1,61,5,0,0,0,43,31,0,7,0,63,43,0,0,0
1,22,9,290,1127,1,0,0,75,0,100,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,3,3,0
1,50,9,133,713,1,0,0,75,0,82,0,0,0,0,1
1,50,9,607,702,1,0,0,75,0,93,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,568,705,1,0,0,75,0,51,0,1,0,0,1
1,45,10,0,0,0,43,31,75,0,0,59,43,0,0,0
